iterations,groundtruth_num,num_detections,nms_threshold,confidence_threshold,precision,recall,f1_score
1,81,238505,0.5,0.4,0.0003422491400448823,0.9753086419753086,0.0006842581645424348
2,81,213117,0.5,0.4,0.00041879194630872486,0.9629629629629629,0.0008372197862942828
